"N","min(origNodeNums)","q1(origNodeNums)","med(origNodeNums)","q3(origNodeNums)","max(origNodeNums)","avg(origNodeNums)","std(origNodeNums)","min(fluidMechPressure_timeDeriv1)","q1(fluidMechPressure_timeDeriv1)","med(fluidMechPressure_timeDeriv1)","q3(fluidMechPressure_timeDeriv1)","max(fluidMechPressure_timeDeriv1)","avg(fluidMechPressure_timeDeriv1)","std(fluidMechPressure_timeDeriv1)","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,2,2,2,2,2,2,0,0.87491,0.87491,0.87491,0.87491,0.87491,0.87491,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.01
1,2,2,2,2,2,2,0,0.99976,0.99976,0.99976,0.99976,0.99976,0.99976,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.02
1,2,2,2,2,2,2,0,0.99951,0.99951,0.99951,0.99951,0.99951,0.99951,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.03
1,2,2,2,2,2,2,0,0.99916,0.99916,0.99916,0.99916,0.99916,0.99916,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.04
1,2,2,2,2,2,2,0,0.99871,0.99871,0.99871,0.99871,0.99871,0.99871,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.05
1,2,2,2,2,2,2,0,0.99816,0.99816,0.99816,0.99816,0.99816,0.99816,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.06
1,2,2,2,2,2,2,0,0.99751,0.99751,0.99751,0.99751,0.99751,0.99751,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.07
1,2,2,2,2,2,2,0,0.99676,0.99676,0.99676,0.99676,0.99676,0.99676,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.08
1,2,2,2,2,2,2,0,0.99591,0.99591,0.99591,0.99591,0.99591,0.99591,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.09
1,2,2,2,2,2,2,0,0.99496,0.99496,0.99496,0.99496,0.99496,0.99496,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.1
1,2,2,2,2,2,2,0,0.99391,0.99391,0.99391,0.99391,0.99391,0.99391,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.11
1,2,2,2,2,2,2,0,0.99277,0.99277,0.99277,0.99277,0.99277,0.99277,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.12
1,2,2,2,2,2,2,0,0.99152,0.99152,0.99152,0.99152,0.99152,0.99152,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.13
1,2,2,2,2,2,2,0,0.99017,0.99017,0.99017,0.99017,0.99017,0.99017,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.14
1,2,2,2,2,2,2,0,0.98873,0.98873,0.98873,0.98873,0.98873,0.98873,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.15
1,2,2,2,2,2,2,0,0.98719,0.98719,0.98719,0.98719,0.98719,0.98719,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.16
1,2,2,2,2,2,2,0,0.98554,0.98554,0.98554,0.98554,0.98554,0.98554,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.17
1,2,2,2,2,2,2,0,0.9838,0.9838,0.9838,0.9838,0.9838,0.9838,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.18
1,2,2,2,2,2,2,0,0.98196,0.98196,0.98196,0.98196,0.98196,0.98196,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.19
1,2,2,2,2,2,2,0,0.98003,0.98003,0.98003,0.98003,0.98003,0.98003,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.2
1,2,2,2,2,2,2,0,0.97799,0.97799,0.97799,0.97799,0.97799,0.97799,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.21
1,2,2,2,2,2,2,0,0.97586,0.97586,0.97586,0.97586,0.97586,0.97586,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.22
1,2,2,2,2,2,2,0,0.97363,0.97363,0.97363,0.97363,0.97363,0.97363,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.23
1,2,2,2,2,2,2,0,0.9713,0.9713,0.9713,0.9713,0.9713,0.9713,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.24
1,2,2,2,2,2,2,0,0.96887,0.96887,0.96887,0.96887,0.96887,0.96887,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.25
1,2,2,2,2,2,2,0,0.96635,0.96635,0.96635,0.96635,0.96635,0.96635,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.26
1,2,2,2,2,2,2,0,0.96373,0.96373,0.96373,0.96373,0.96373,0.96373,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.27
1,2,2,2,2,2,2,0,0.96102,0.96102,0.96102,0.96102,0.96102,0.96102,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.28
1,2,2,2,2,2,2,0,0.9582,0.9582,0.9582,0.9582,0.9582,0.9582,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.29
1,2,2,2,2,2,2,0,0.9553,0.9553,0.9553,0.9553,0.9553,0.9553,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.3
1,2,2,2,2,2,2,0,0.95229,0.95229,0.95229,0.95229,0.95229,0.95229,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.31
1,2,2,2,2,2,2,0,0.9492,0.9492,0.9492,0.9492,0.9492,0.9492,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.32
1,2,2,2,2,2,2,0,0.946,0.946,0.946,0.946,0.946,0.946,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.33
1,2,2,2,2,2,2,0,0.94272,0.94272,0.94272,0.94272,0.94272,0.94272,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.34
1,2,2,2,2,2,2,0,0.93933,0.93933,0.93933,0.93933,0.93933,0.93933,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.35
1,2,2,2,2,2,2,0,0.93586,0.93586,0.93586,0.93586,0.93586,0.93586,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.36
1,2,2,2,2,2,2,0,0.93229,0.93229,0.93229,0.93229,0.93229,0.93229,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.37
1,2,2,2,2,2,2,0,0.92863,0.92863,0.92863,0.92863,0.92863,0.92863,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.38
1,2,2,2,2,2,2,0,0.92487,0.92487,0.92487,0.92487,0.92487,0.92487,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.39
1,2,2,2,2,2,2,0,0.92102,0.92102,0.92102,0.92102,0.92102,0.92102,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4
1,2,2,2,2,2,2,0,0.91708,0.91708,0.91708,0.91708,0.91708,0.91708,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.41
1,2,2,2,2,2,2,0,0.91305,0.91305,0.91305,0.91305,0.91305,0.91305,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.42
1,2,2,2,2,2,2,0,0.90893,0.90893,0.90893,0.90893,0.90893,0.90893,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.43
1,2,2,2,2,2,2,0,0.90471,0.90471,0.90471,0.90471,0.90471,0.90471,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.44
1,2,2,2,2,2,2,0,0.90041,0.90041,0.90041,0.90041,0.90041,0.90041,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.45
1,2,2,2,2,2,2,0,0.89602,0.89602,0.89602,0.89602,0.89602,0.89602,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.46
1,2,2,2,2,2,2,0,0.89153,0.89153,0.89153,0.89153,0.89153,0.89153,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.47
1,2,2,2,2,2,2,0,0.88696,0.88696,0.88696,0.88696,0.88696,0.88696,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.48
1,2,2,2,2,2,2,0,0.8823,0.8823,0.8823,0.8823,0.8823,0.8823,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.49
1,2,2,2,2,2,2,0,0.87755,0.87755,0.87755,0.87755,0.87755,0.87755,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5
1,2,2,2,2,2,2,0,0.87271,0.87271,0.87271,0.87271,0.87271,0.87271,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.51
1,2,2,2,2,2,2,0,0.86778,0.86778,0.86778,0.86778,0.86778,0.86778,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.52
1,2,2,2,2,2,2,0,0.86277,0.86277,0.86277,0.86277,0.86277,0.86277,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.53
1,2,2,2,2,2,2,0,0.85767,0.85767,0.85767,0.85767,0.85767,0.85767,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.54
1,2,2,2,2,2,2,0,0.85249,0.85249,0.85249,0.85249,0.85249,0.85249,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.55
1,2,2,2,2,2,2,0,0.84722,0.84722,0.84722,0.84722,0.84722,0.84722,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.56
1,2,2,2,2,2,2,0,0.84187,0.84187,0.84187,0.84187,0.84187,0.84187,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.57
1,2,2,2,2,2,2,0,0.83643,0.83643,0.83643,0.83643,0.83643,0.83643,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.58
1,2,2,2,2,2,2,0,0.83091,0.83091,0.83091,0.83091,0.83091,0.83091,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.59
1,2,2,2,2,2,2,0,0.8253,0.8253,0.8253,0.8253,0.8253,0.8253,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.6
1,2,2,2,2,2,2,0,0.81961,0.81961,0.81961,0.81961,0.81961,0.81961,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.61
1,2,2,2,2,2,2,0,0.81384,0.81384,0.81384,0.81384,0.81384,0.81384,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.62
1,2,2,2,2,2,2,0,0.80799,0.80799,0.80799,0.80799,0.80799,0.80799,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.63
1,2,2,2,2,2,2,0,0.80206,0.80206,0.80206,0.80206,0.80206,0.80206,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.64
1,2,2,2,2,2,2,0,0.79605,0.79605,0.79605,0.79605,0.79605,0.79605,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.65
1,2,2,2,2,2,2,0,0.78996,0.78996,0.78996,0.78996,0.78996,0.78996,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.66
1,2,2,2,2,2,2,0,0.78379,0.78379,0.78379,0.78379,0.78379,0.78379,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.67
1,2,2,2,2,2,2,0,0.77754,0.77754,0.77754,0.77754,0.77754,0.77754,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.68
1,2,2,2,2,2,2,0,0.77121,0.77121,0.77121,0.77121,0.77121,0.77121,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.69
1,2,2,2,2,2,2,0,0.76481,0.76481,0.76481,0.76481,0.76481,0.76481,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7
1,2,2,2,2,2,2,0,0.75833,0.75833,0.75833,0.75833,0.75833,0.75833,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.71
1,2,2,2,2,2,2,0,0.75177,0.75177,0.75177,0.75177,0.75177,0.75177,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.72
1,2,2,2,2,2,2,0,0.74514,0.74514,0.74514,0.74514,0.74514,0.74514,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.73
1,2,2,2,2,2,2,0,0.73844,0.73844,0.73844,0.73844,0.73844,0.73844,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.74
1,2,2,2,2,2,2,0,0.73166,0.73166,0.73166,0.73166,0.73166,0.73166,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.75
1,2,2,2,2,2,2,0,0.72481,0.72481,0.72481,0.72481,0.72481,0.72481,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.76
1,2,2,2,2,2,2,0,0.71788,0.71788,0.71788,0.71788,0.71788,0.71788,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.77
1,2,2,2,2,2,2,0,0.71088,0.71088,0.71088,0.71088,0.71088,0.71088,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.78
1,2,2,2,2,2,2,0,0.70382,0.70382,0.70382,0.70382,0.70382,0.70382,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.79
1,2,2,2,2,2,2,0,0.69668,0.69668,0.69668,0.69668,0.69668,0.69668,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8
1,2,2,2,2,2,2,0,0.68947,0.68947,0.68947,0.68947,0.68947,0.68947,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.81
1,2,2,2,2,2,2,0,0.68219,0.68219,0.68219,0.68219,0.68219,0.68219,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.82
1,2,2,2,2,2,2,0,0.67485,0.67485,0.67485,0.67485,0.67485,0.67485,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.83
1,2,2,2,2,2,2,0,0.66744,0.66744,0.66744,0.66744,0.66744,0.66744,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.84
1,2,2,2,2,2,2,0,0.65996,0.65996,0.65996,0.65996,0.65996,0.65996,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.85
1,2,2,2,2,2,2,0,0.65241,0.65241,0.65241,0.65241,0.65241,0.65241,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.86
1,2,2,2,2,2,2,0,0.6448,0.6448,0.6448,0.6448,0.6448,0.6448,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.87
1,2,2,2,2,2,2,0,0.63712,0.63712,0.63712,0.63712,0.63712,0.63712,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.88
1,2,2,2,2,2,2,0,0.62939,0.62939,0.62939,0.62939,0.62939,0.62939,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.89
1,2,2,2,2,2,2,0,0.62158,0.62158,0.62158,0.62158,0.62158,0.62158,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.9
1,2,2,2,2,2,2,0,0.61372,0.61372,0.61372,0.61372,0.61372,0.61372,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.91
1,2,2,2,2,2,2,0,0.60579,0.60579,0.60579,0.60579,0.60579,0.60579,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.92
1,2,2,2,2,2,2,0,0.59781,0.59781,0.59781,0.59781,0.59781,0.59781,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.93
1,2,2,2,2,2,2,0,0.58976,0.58976,0.58976,0.58976,0.58976,0.58976,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.94
1,2,2,2,2,2,2,0,0.58166,0.58166,0.58166,0.58166,0.58166,0.58166,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.95
1,2,2,2,2,2,2,0,0.5735,0.5735,0.5735,0.5735,0.5735,0.5735,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.96
1,2,2,2,2,2,2,0,0.56528,0.56528,0.56528,0.56528,0.56528,0.56528,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.97
1,2,2,2,2,2,2,0,0.557,0.557,0.557,0.557,0.557,0.557,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.98
1,2,2,2,2,2,2,0,0.54867,0.54867,0.54867,0.54867,0.54867,0.54867,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.99
1,2,2,2,2,2,2,0,0.54028,0.54028,0.54028,0.54028,0.54028,0.54028,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1,2,2,2,2,2,2,0,0.53184,0.53184,0.53184,0.53184,0.53184,0.53184,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.01
1,2,2,2,2,2,2,0,0.52334,0.52334,0.52334,0.52334,0.52334,0.52334,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.02
1,2,2,2,2,2,2,0,0.5148,0.5148,0.5148,0.5148,0.5148,0.5148,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.03
1,2,2,2,2,2,2,0,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.04
1,2,2,2,2,2,2,0,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.05
1,2,2,2,2,2,2,0,0.48885,0.48885,0.48885,0.48885,0.48885,0.48885,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.06
1,2,2,2,2,2,2,0,0.4801,0.4801,0.4801,0.4801,0.4801,0.4801,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.07
1,2,2,2,2,2,2,0,0.47131,0.47131,0.47131,0.47131,0.47131,0.47131,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.08
1,2,2,2,2,2,2,0,0.46247,0.46247,0.46247,0.46247,0.46247,0.46247,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.09
1,2,2,2,2,2,2,0,0.45358,0.45358,0.45358,0.45358,0.45358,0.45358,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.1
1,2,2,2,2,2,2,0,0.44464,0.44464,0.44464,0.44464,0.44464,0.44464,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.11
1,2,2,2,2,2,2,0,0.43566,0.43566,0.43566,0.43566,0.43566,0.43566,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.12
1,2,2,2,2,2,2,0,0.42664,0.42664,0.42664,0.42664,0.42664,0.42664,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.13
1,2,2,2,2,2,2,0,0.41758,0.41758,0.41758,0.41758,0.41758,0.41758,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.14
1,2,2,2,2,2,2,0,0.40847,0.40847,0.40847,0.40847,0.40847,0.40847,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.15
1,2,2,2,2,2,2,0,0.39932,0.39932,0.39932,0.39932,0.39932,0.39932,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.16
